LEAD_ID,CAMPAÑA,BASE_ST,TIPO_ESTUDIANTE,CAMPUS,FUENTE_ORIGEN,CARRERA,FACULTAD,COLEGIO,PM,FECHA_REGISTRO,EDAD,AÑO_EGRESO,DEPARTAMENTO,PROVINCIA,DISTRITO,FECHA_PM,COLEGIO_TIPO,FECHA_ULT_VALORACION,RANGO_EDAD,RANGO_EGRESO,REG,UND,GENERO
E04543C5-7EE9-ED11-A7C6-000D3AC1610F,2023-02,NEW REINGRESO,New Reingreso,CAX,Reciclado,INGENIERIA INDUSTRIAL,,SAN FERNANDO,0,11/17/2018 12:00:00 AM,32,,SIN DATO,SIN DATO,SIN DATO,,SIN DATO,7/21/2023 12:00:00 AM,[31 - 35],SIN DATO,1,WA,
51881D38-85C6-EC11-A7B6-002248D30504,2022-02,NEW REINGRESO,New Reingreso,COMAS,Reciclado,CONTABILIDAD Y FINANZAS,,SAN FERNANDO,0,5/3/2018 12:00:00 AM,25,,SIN DATO,SIN DATO,SIN DATO,,SIN DATO,4/30/2022 12:00:00 AM,[23 - 25],SIN DATO,1,WA,
9BF4521B-92CD-EC11-A7B5-00224836F49A,2022-02,NEW REINGRESO,New Reingreso,CAX,Reciclado,INGENIERIA CIVIL,,SAN FERNANDO,0,2/2/2018 12:00:00 AM,29,,SIN DATO,SIN DATO,SIN DATO,,SIN DATO,12/21/2020 12:00:00 AM,[26 - 30],SIN DATO,1,WA,
576DC726-77BF-EC11-983F-000D3A88D15A,2022-02,RECICLADOS,Nuevo,CAX,Reciclado,DERECHO Y CIENCIAS POLITICAS,,SAN FERNANDO,0,11/3/2021 12:00:00 AM,33,,SIN DATO,SIN DATO,SIN DATO,,SIN DATO,8/2/2022 12:00:00 AM,[31 - 35],SIN DATO,1,WA,
12E62AA5-7AC4-EC11-A7B6-002248D30504,2022-02,NEW REINGRESO,New Reingreso,OLIVOS,Reciclado,INGENIERIA DE SISTEMAS COMPUTACIONALES,,SAN FERNANDO,0,10/7/2019 12:00:00 AM,33,,SIN DATO,SIN DATO,SIN DATO,,SIN DATO,8/31/2022 12:00:00 AM,[31 - 35],SIN DATO,1,WA,
BFCB5B3F-E6D8-ED11-A7C6-002248E05503,2023-02,RECICLADOS,Nuevo,CAX,Reciclado,DERECHO Y CIENCIAS POLITICAS,,SAN FERNANDO,0,11/3/2021 12:00:00 AM,34,,SIN DATO,SIN DATO,SIN DATO,,SIN DATO,8/2/2023 12:00:00 AM,[31 - 35],SIN DATO,1,WA,
B8B25A15-92CD-EC11-A7B5-00224836F49A,2022-02,REINGRESO,Reingreso,CAX,Reciclado,ADMINISTRACION,,SAN FERNANDO,0,10/31/2015 12:00:00 AM,39,,SIN DATO,SIN DATO,SIN DATO,,SIN DATO,6/27/2022 12:00:00 AM,[36 - 40],SIN DATO,1,WA,
99FC514C-CA09-ED11-82E6-000D3A89214D,2022-02,WEB,Nuevo,CAX,Web,INGENIERIA DE SISTEMAS COMPUTACIONALES,,SAN FERNANDO,0,7/22/2022 12:00:00 AM,39,1999.0,Cajamarca,Cajamarca,Cajamarca,,SIN DATO,7/22/2022 12:00:00 AM,[36 - 40],Egresos < 2016,1,PG,
E1B923F7-8ACD-EC11-A7B5-00224836F842,2022-02,NEW REINGRESO,New Reingreso,CAX,Reciclado,INGENIERIA CIVIL,,SAN FERNANDO,0,7/26/2018 12:00:00 AM,46,,SIN DATO,SIN DATO,SIN DATO,,SIN DATO,1/13/2021 12:00:00 AM,[>40],SIN DATO,1,WA,
4300B14D-86E9-ED11-A7C6-000D3AC16AC8,2023-02,NEW REINGRESO,New Reingreso,CAX,Reciclado,INGENIERIA CIVIL,,SAN FERNANDO,0,1/3/2020 12:00:00 AM,21,,SIN DATO,SIN DATO,SIN DATO,,SIN DATO,9/1/2023 12:00:00 AM,[18 - 22],SIN DATO,1,PG,
AE0D1CFD-8ACD-EC11-A7B5-00224836F842,2022-02,NEW REINGRESO,New Reingreso,CAX,Reciclado,INGENIERIA INDUSTRIAL,,SAN FERNANDO,0,11/17/2018 12:00:00 AM,31,,SIN DATO,SIN DATO,SIN DATO,,SIN DATO,7/20/2021 12:00:00 AM,[31 - 35],SIN DATO,1,WA,
3CB623F7-8ACD-EC11-A7B5-00224836F842,2022-02,REINGRESO,Reingreso,CAX,Reciclado,INGENIERIA DE SISTEMAS COMPUTACIONALES,,SAN FERNANDO,0,12/23/2019 12:00:00 AM,21,,SIN DATO,SIN DATO,SIN DATO,,SIN DATO,7/7/2022 12:00:00 AM,[18 - 22],SIN DATO,1,PG,
F0101CFD-8ACD-EC11-A7B5-00224836F842,2022-02,NEW REINGRESO,New Reingreso,CAX,Reciclado,INGENIERIA DE SISTEMAS COMPUTACIONALES,,SAN FERNANDO,0,7/10/2015 12:00:00 AM,28,,SIN DATO,SIN DATO,SIN DATO,,SIN DATO,6/25/2021 12:00:00 AM,[26 - 30],SIN DATO,1,PG,
FA4C5461-93CA-EC11-A7B5-00224836FC26,2022-02,NEW REINGRESO,New Reingreso,CAX,Reciclado,CONTABILIDAD Y FINANZAS,,SAN FERNANDO,0,4/27/2016 12:00:00 AM,24,,SIN DATO,SIN DATO,SIN DATO,,SIN DATO,8/14/2017 12:00:00 AM,[23 - 25],SIN DATO,1,PG,
AFCB8E7C-74E9-ED11-A7C6-002248E05ACC,2023-02,NEW REINGRESO,New Reingreso,OLIVOS,Reciclado,INGENIERIA DE SISTEMAS COMPUTACIONALES,,SAN FERNANDO,0,12/30/2017 12:00:00 AM,33,,SIN DATO,SIN DATO,SIN DATO,,SIN DATO,8/31/2023 12:00:00 AM,[31 - 35],SIN DATO,1,WA,
07A95A15-92CD-EC11-A7B5-00224836F49A,2022-02,NEW REINGRESO,New Reingreso,CAX,Reciclado,INGENIERIA INDUSTRIAL,,SAN FERNANDO,0,7/18/2019 12:00:00 AM,27,,SIN DATO,SIN DATO,SIN DATO,,SIN DATO,5/17/2021 12:00:00 AM,[26 - 30],SIN DATO,1,WA,
10B12DE0-65E9-ED11-A7C6-002248E0D6AC,2023-02,NEW REINGRESO,New Reingreso,CAX,Reciclado,INGENIERIA DE SISTEMAS COMPUTACIONALES,,SAN FERNANDO,0,7/10/2015 12:00:00 AM,29,,SIN DATO,SIN DATO,SIN DATO,,SIN DATO,8/4/2023 12:00:00 AM,[26 - 30],SIN DATO,1,PG,
DBA5C343-86E9-ED11-A7C6-002248E05014,2023-02,NEW REINGRESO,New Reingreso,CAX,Reciclado,INGENIERIA CIVIL,,SAN FERNANDO,0,7/26/2018 12:00:00 AM,46,,SIN DATO,SIN DATO,SIN DATO,,SIN DATO,3/28/2023 12:00:00 AM,[>40],SIN DATO,1,WA,
673E63C3-32D8-ED11-A7C6-002248E0568E,2023-02,RECICLADOS,Nuevo,CAX,Reciclado,INGENIERIA CIVIL,,SAN FERNANDO,0,11/3/2021 12:00:00 AM,0,,SIN DATO,SIN DATO,SIN DATO,,SIN DATO,4/9/2022 12:00:00 AM,[Otros],SIN DATO,1,PG,
1C141CFD-8ACD-EC11-A7B5-00224836F842,2022-02,REINGRESO,Reingreso,CAX,Reciclado,INGENIERIA CIVIL,,SAN FERNANDO,0,1/3/2020 12:00:00 AM,20,,SIN DATO,SIN DATO,SIN DATO,,SIN DATO,1/3/2020 12:00:00 AM,[18 - 22],SIN DATO,1,PG,
1111FF30-66E9-ED11-A7C6-000D3AC16AC8,2023-02,NEW REINGRESO,New Reingreso,CAX,Reciclado,ADMINISTRACION Y NEGOCIOS INTERNACIONALES,,SAN FERNANDO,0,3/30/2016 12:00:00 AM,23,,SIN DATO,SIN DATO,SIN DATO,,SIN DATO,7/19/2023 12:00:00 AM,[23 - 25],SIN DATO,1,PG,
C5E971D6-79C4-EC11-A7B6-002248D30504,2022-02,NEW REINGRESO,New Reingreso,OLIVOS,Reciclado,INGENIERIA DE SISTEMAS COMPUTACIONALES,,SAN FERNANDO,0,12/29/2017 12:00:00 AM,32,,SIN DATO,SIN DATO,SIN DATO,,SIN DATO,7/23/2022 12:00:00 AM,[31 - 35],SIN DATO,1,WA,
9B8EDD01-66E9-ED11-A7C6-002248E05ACC,2023-02,NEW REINGRESO,New Reingreso,CAX,Reciclado,INGENIERIA CIVIL,,SAN FERNANDO,0,2/3/2018 12:00:00 AM,30,,SIN DATO,SIN DATO,SIN DATO,,SIN DATO,8/11/2023 12:00:00 AM,[26 - 30],SIN DATO,1,WA,
E4BA5A15-92CD-EC11-A7B5-00224836F49A,2022-02,NEW REINGRESO,New Reingreso,CAX,Reciclado,ADMINISTRACION,,SAN FERNANDO,0,12/14/2016 12:00:00 AM,42,,SIN DATO,SIN DATO,SIN DATO,,SIN DATO,2/23/2021 12:00:00 AM,[>40],SIN DATO,1,WA,
991382CB-76E9-ED11-A7C6-002248E05014,2023-02,NEW REINGRESO,New Reingreso,CAX,Reciclado,INGENIERIA DE SISTEMAS COMPUTACIONALES,,SAN FERNANDO,0,12/23/2019 12:00:00 AM,21,,SIN DATO,SIN DATO,SIN DATO,,SIN DATO,8/29/2023 12:00:00 AM,[18 - 22],SIN DATO,1,PG,
30DA9CB6-86E9-ED11-A7C6-002248E05503,2023-02,NEW REINGRESO,New Reingreso,CAX,Reciclado,ADMINISTRACION,,SAN FERNANDO,0,11/1/2015 12:00:00 AM,40,,SIN DATO,SIN DATO,SIN DATO,,SIN DATO,8/2/2023 12:00:00 AM,[36 - 40],SIN DATO,1,WA,
B5D70421-56C4-EC11-A7B6-002248D30504,2022-02,NEW REINGRESO,New Reingreso,COMAS,Reciclado,ADMINISTRACION Y NEGOCIOS INTERNACIONALES,,SAN FERNANDO,0,3/30/2016 12:00:00 AM,22,,SIN DATO,SIN DATO,SIN DATO,,SIN DATO,3/12/2022 12:00:00 AM,[18 - 22],SIN DATO,1,PG,
79B623F7-8ACD-EC11-A7B5-00224836F842,2022-02,NEW REINGRESO,New Reingreso,CAX,Reciclado,INGENIERIA GEOLOGICA,,SAN FERNANDO,0,2/10/2020 12:00:00 AM,24,,SIN DATO,SIN DATO,SIN DATO,,SIN DATO,7/10/2020 12:00:00 AM,[23 - 25],SIN DATO,1,PG,
14567279-7BE9-ED11-A7C6-002248E0D6AC,2023-02,NEW REINGRESO,New Reingreso,OLIVOS,Reciclado,INGENIERIA DE SISTEMAS COMPUTACIONALES,,SAN FERNANDO,0,10/8/2019 12:00:00 AM,34,,SIN DATO,SIN DATO,SIN DATO,,SIN DATO,8/28/2023 12:00:00 AM,[31 - 35],SIN DATO,1,WA,
